time_ms,accel_x_mps2,accel_y_mps2,accel_z_mps2
41925800.0,0.98,-6.85,-7.15
41945828.0,1.0,-6.87,-7.11
41965844.0,0.95,-6.87,-7.21
41985848.0,1.0,-6.86,-7.1
42005876.0,0.96,-6.87,-7.16
42025884.0,0.98,-6.91,-7.16
42045896.0,0.99,-6.9,-7.14
42065916.0,0.98,-6.88,-7.14
42085944.0,0.96,-6.85,-7.17
42105992.0,0.93,-6.83,-7.13
42125996.0,0.97,-6.86,-7.13
42146024.0,0.99,-6.86,-7.17
42166052.0,0.99,-6.84,-7.17
42186060.0,0.97,-6.86,-7.11
42206072.0,0.96,-6.86,-7.14
42226076.0,0.93,-6.83,-7.08
42246092.0,0.97,-6.84,-7.13
42266132.0,0.93,-6.87,-7.12
42286168.0,0.98,-6.88,-7.13
42306172.0,0.95,-6.87,-7.17
42326216.0,0.95,-6.85,-7.18
42346232.0,0.97,-6.87,-7.12
42366248.0,0.95,-6.88,-7.1
42386256.0,0.99,-6.89,-7.14
42406280.0,0.92,-6.82,-7.13
42426304.0,0.94,-6.86,-7.15
42446324.0,0.95,-6.84,-7.12
42466360.0,0.94,-6.87,-7.18
42486368.0,0.94,-6.87,-7.16
42506416.0,0.98,-6.85,-7.12
42526440.0,1.0,-6.86,-7.15
42546452.0,0.96,-6.87,-7.11
42566468.0,0.93,-6.88,-7.13
42586496.0,0.98,-6.87,-7.12
42606520.0,0.96,-6.82,-7.2
42626532.0,0.97,-6.86,-7.09
42646544.0,0.96,-6.86,-7.13
42666552.0,1.01,-6.84,-7.12
42686604.0,0.94,-6.85,-7.14
42706616.0,0.98,-6.88,-7.19
42726628.0,0.98,-6.83,-7.16
42746648.0,1.0,-6.86,-7.13
42766676.0,0.95,-6.86,-7.18
42786684.0,0.96,-6.86,-7.17
42806688.0,0.95,-6.86,-7.15
42826708.0,0.95,-6.86,-7.13
42846728.0,0.95,-6.85,-7.14
42866756.0,0.94,-6.87,-7.2
42886764.0,0.96,-6.87,-7.19
42906792.0,0.94,-6.86,-7.07
42926812.0,0.99,-6.83,-7.15
42946828.0,0.98,-6.86,-7.11
42966848.0,0.96,-6.86,-7.13
42986864.0,0.96,-6.86,-7.21
43006884.0,0.94,-6.84,-7.14
43026900.0,0.93,-6.87,-7.13
43046928.0,0.99,-6.85,-7.11
43066948.0,0.96,-6.84,-7.18
43086972.0,0.97,-6.84,-7.19
43106992.0,0.97,-6.82,-7.12
43127024.0,0.93,-6.89,-7.15
43147044.0,0.97,-6.87,-7.15
43167072.0,0.99,-6.84,-7.14
43187092.0,0.99,-6.83,-7.15
43207100.0,0.97,-6.83,-7.15
43227144.0,0.94,-6.84,-7.16
43247160.0,0.96,-6.86,-7.22
43267200.0,0.96,-6.85,-7.16
43287216.0,0.97,-6.88,-7.15
43307240.0,0.94,-6.83,-7.14
43327264.0,0.98,-6.85,-7.16
43347288.0,0.98,-6.84,-7.18
43367308.0,1.0,-6.84,-7.17
43387316.0,0.96,-6.84,-7.17
43407352.0,0.96,-6.84,-7.15
43427380.0,0.97,-6.84,-7.12
43447432.0,0.99,-6.83,-7.14
43467444.0,0.95,-6.82,-7.15
43487484.0,0.96,-6.87,-7.16
43507492.0,0.95,-6.88,-7.15
43527508.0,0.96,-6.85,-7.16
43547504.0,0.98,-6.82,-7.09
43567516.0,0.98,-6.87,-7.2
43587540.0,0.96,-6.85,-7.13
43607552.0,0.96,-6.88,-7.17
43627580.0,0.96,-6.83,-7.15
43647592.0,0.98,-6.85,-7.13
43667636.0,0.95,-6.87,-7.13
43687656.0,0.95,-6.85,-7.15
43707680.0,0.98,-6.82,-7.19
43727684.0,1.01,-6.83,-7.11
43747736.0,0.98,-6.85,-7.14
43767764.0,0.97,-6.83,-7.18
43787788.0,0.96,-6.86,-7.15
43807816.0,0.95,-6.87,-7.19
43827828.0,0.95,-6.89,-7.17
43847880.0,0.97,-6.85,-7.14
43867904.0,1.0,-6.83,-7.16
43887928.0,0.93,-6.86,-7.18
43907936.0,1.01,-6.87,-7.14
43927956.0,0.97,-6.85,-7.15
43947976.0,0.96,-6.86,-7.18
43967984.0,0.98,-6.83,-7.19
43987996.0,0.96,-6.83,-7.15
44008020.0,0.95,-6.86,-7.14
44028052.0,0.99,-6.86,-7.13
44048080.0,0.98,-6.85,-7.17
44068092.0,0.98,-6.84,-7.12
44088112.0,0.98,-6.87,-7.17
44108148.0,0.9,-6.84,-7.16
44128168.0,0.96,-6.86,-7.16
44148180.0,0.95,-6.83,-7.13
44168208.0,0.99,-6.83,-7.16
44188228.0,0.92,-6.85,-7.14
44208260.0,1.0,-6.86,-7.15
44228260.0,0.96,-6.87,-7.16
44248284.0,0.95,-6.83,-7.13
44268308.0,0.99,-6.82,-7.12
44288340.0,0.95,-6.9,-7.13
44308348.0,0.97,-6.88,-7.14
44328360.0,0.98,-6.84,-7.14
44348400.0,0.96,-6.83,-7.11
44367828.0,0.96,-6.83,-7.11
44387860.0,1.01,-6.85,-7.13
44407900.0,0.97,-6.84,-7.18
44427904.0,0.94,-6.85,-7.18
44447928.0,0.98,-6.85,-7.19
44467956.0,1.0,-6.86,-7.12
44487980.0,0.96,-6.86,-7.14
44507988.0,0.98,-6.84,-7.16
44528012.0,0.97,-6.84,-7.22
44548024.0,0.99,-6.86,-7.14
44568048.0,0.93,-6.86,-7.17
44588076.0,0.96,-6.86,-7.16
44608096.0,0.98,-6.82,-7.16
44628140.0,0.97,-6.87,-7.17
44648164.0,0.94,-6.85,-7.18
44668176.0,0.94,-6.85,-7.18
44688196.0,0.93,-6.88,-7.12
44708228.0,0.97,-6.84,-7.16
44728260.0,0.97,-6.87,-7.2
44748268.0,0.94,-6.87,-7.13
44768280.0,1.01,-6.83,-7.14
44788296.0,0.93,-6.87,-7.15
44808356.0,0.97,-6.86,-7.18
44828372.0,0.98,-6.84,-7.13
44848388.0,0.97,-6.84,-7.14
44868404.0,0.96,-6.87,-7.15
44888436.0,0.98,-6.84,-7.15
44908456.0,0.93,-6.89,-7.18
44928460.0,0.94,-6.87,-7.19
44948484.0,0.98,-6.89,-7.15
44968512.0,0.96,-6.87,-7.16
44988548.0,0.97,-6.85,-7.17
45008564.0,0.97,-6.85,-7.13
45028588.0,1.01,-6.86,-7.15
45048616.0,0.99,-6.87,-7.13
45068644.0,1.01,-6.86,-7.22
45088656.0,0.99,-6.85,-7.11
45108692.0,0.95,-6.86,-7.14
45128708.0,0.93,-6.86,-7.16
45148732.0,0.95,-6.83,-7.19
45168776.0,0.93,-6.86,-7.11
45188780.0,0.99,-6.86,-7.18
45208808.0,0.97,-6.87,-7.09
45228836.0,0.96,-6.86,-7.13
45248856.0,0.94,-6.85,-7.13
45268872.0,0.95,-6.84,-7.17
45288884.0,0.98,-6.85,-7.11
45308920.0,0.94,-6.83,-7.12
45328960.0,0.98,-6.9,-7.1
45348976.0,0.94,-6.87,-7.16
45368988.0,0.96,-6.89,-7.2
45389008.0,0.98,-6.85,-7.16
45409028.0,0.97,-6.85,-7.16
45429052.0,0.99,-6.87,-7.08
45449064.0,0.94,-6.85,-7.09
45469092.0,0.96,-6.9,-7.12
45489108.0,0.95,-6.87,-7.14
45509132.0,0.97,-6.87,-7.13
45529172.0,0.96,-6.9,-7.13
45549184.0,0.99,-6.82,-7.15
45569212.0,0.99,-6.84,-7.14
45589236.0,0.92,-6.87,-7.17
45609256.0,0.93,-6.84,-7.15
45629260.0,1.0,-6.83,-7.19
45649288.0,0.97,-6.86,-7.13
45669304.0,0.99,-6.86,-7.08
45689328.0,0.95,-6.87,-7.14
45709356.0,0.96,-6.87,-7.16
45729376.0,0.95,-6.87,-7.14
45749412.0,0.93,-6.87,-7.14
45769420.0,0.99,-6.84,-7.2
45789440.0,0.96,-6.83,-7.13
45809456.0,0.99,-6.88,-7.12
45829488.0,1.0,-6.82,-7.22
45849500.0,0.95,-6.84,-7.12
45869532.0,0.96,-6.84,-7.13
45889532.0,0.99,-6.82,-7.13
45909568.0,0.95,-6.86,-7.15
45929604.0,0.97,-6.85,-7.2
45949616.0,0.97,-6.89,-7.16
45969644.0,0.96,-6.84,-7.14
45989672.0,0.97,-6.89,-7.17
46009692.0,0.95,-6.87,-7.11
46029712.0,0.96,-6.84,-7.16
46049712.0,0.97,-6.87,-7.17
46069740.0,0.95,-6.87,-7.11
46089780.0,0.97,-6.83,-7.12
46109824.0,0.96,-6.84,-7.21
46129832.0,0.94,-6.85,-7.19
46149852.0,0.97,-6.89,-7.09
46169880.0,0.97,-6.83,-7.07
46189896.0,0.94,-6.85,-7.16
46209912.0,0.98,-6.85,-7.14
46229916.0,0.95,-6.88,-7.15
46249940.0,0.98,-6.85,-7.21
46269964.0,0.98,-6.83,-7.18
46290004.0,0.97,-6.85,-7.11
46309996.0,0.96,-6.87,-7.17
46330048.0,0.96,-6.87,-7.12
46350080.0,0.96,-6.85,-7.14
46370104.0,0.98,-6.83,-7.12
46390112.0,0.93,-6.89,-7.1
46410124.0,0.94,-6.82,-7.14
46430144.0,0.97,-6.85,-7.22
46450168.0,0.98,-6.84,-7.14
46470180.0,0.98,-6.86,-7.17
46490200.0,0.96,-6.81,-7.14
46510248.0,0.92,-6.84,-7.14
46530264.0,0.97,-6.85,-7.13
46550292.0,0.92,-6.85,-7.18
46570296.0,0.93,-6.85,-7.12
46590340.0,0.97,-6.86,-7.19
46610360.0,0.97,-6.86,-7.17
46630384.0,1.0,-6.86,-7.19
46650416.0,0.94,-6.89,-7.16
46670432.0,0.96,-6.84,-7.12
46690480.0,0.95,-6.87,-7.15
46709896.0,0.95,-6.87,-7.15
46729908.0,0.96,-6.85,-7.1
46750532.0,0.95,-6.87,-7.13
46769952.0,0.95,-6.87,-7.13
46789984.0,0.98,-6.84,-7.19
46810004.0,0.94,-6.83,-7.15
46830016.0,0.97,-6.82,-7.18
46850040.0,1.02,-6.84,-7.11
46870084.0,0.97,-6.84,-7.14
46890124.0,0.95,-6.85,-7.13
46910128.0,0.98,-6.84,-7.17
46930128.0,0.95,-6.85,-7.13
46950140.0,0.99,-6.86,-7.15
46970164.0,1.01,-6.85,-7.15
46990172.0,0.97,-6.83,-7.16
47010188.0,0.97,-6.88,-7.11
47030240.0,0.99,-6.84,-7.16
47050264.0,0.98,-6.86,-7.17
47070292.0,0.97,-6.85,-7.13
47090292.0,0.97,-6.85,-7.13
47110332.0,0.97,-6.82,-7.16
47130368.0,0.97,-6.88,-7.13
47150396.0,0.96,-6.83,-7.13
47170424.0,0.91,-6.86,-7.14
47190440.0,0.98,-6.85,-7.15
47210480.0,0.98,-6.84,-7.15
47230492.0,0.99,-6.84,-7.2
47250488.0,0.97,-6.83,-7.14
47270504.0,0.99,-6.84,-7.14
47290524.0,0.99,-6.87,-7.11
47310544.0,0.96,-6.86,-7.13
47330560.0,0.98,-6.86,-7.15
47350576.0,0.95,-6.85,-7.13
47370600.0,0.93,-6.84,-7.09
47390604.0,0.99,-6.87,-7.22
47410624.0,0.95,-6.86,-7.16
47430640.0,0.95,-6.85,-7.2
47450680.0,0.97,-6.84,-7.14
47470700.0,0.94,-6.86,-7.15
47490708.0,0.94,-6.82,-7.13
47510748.0,1.01,-6.83,-7.16
47530760.0,0.95,-6.86,-7.12
47550788.0,0.97,-6.81,-7.14
47570804.0,0.98,-6.86,-7.15
47590820.0,0.98,-6.82,-7.13
47610844.0,0.96,-6.85,-7.11
47630900.0,0.95,-6.82,-7.14
47650944.0,0.94,-6.86,-7.14
47670952.0,0.97,-6.83,-7.16
47690980.0,1.0,-6.85,-7.08
47711008.0,0.97,-6.87,-7.15
47731040.0,0.97,-6.84,-7.18
47751064.0,0.97,-6.85,-7.16
47771076.0,1.0,-6.87,-7.2
47791088.0,0.95,-6.83,-7.12
47811124.0,1.0,-6.84,-7.12
47831140.0,0.96,-6.89,-7.1
47851144.0,0.94,-6.82,-7.15
47871184.0,1.0,-6.85,-7.2
47891204.0,0.95,-6.86,-7.2
47911228.0,0.98,-6.84,-7.13
47931236.0,0.95,-6.84,-7.1
47951260.0,0.96,-6.89,-7.2
47971292.0,1.0,-6.85,-7.1
47991320.0,0.97,-6.82,-7.19
48011360.0,0.95,-6.86,-7.21
48031368.0,0.94,-6.88,-7.12
48051408.0,0.98,-6.83,-7.13
48071428.0,1.0,-6.8,-7.13
48091464.0,0.99,-6.84,-7.07
48111476.0,0.97,-6.82,-7.14
48131484.0,0.92,-6.87,-7.16
48151504.0,0.96,-6.84,-7.09
48171528.0,0.94,-6.84,-7.15
48191544.0,0.95,-6.83,-7.14
48211556.0,0.96,-6.86,-7.14
48231600.0,0.97,-6.86,-7.08
48251620.0,1.0,-6.84,-7.14
48271636.0,0.95,-6.87,-7.21
48291652.0,0.97,-6.83,-7.14
48311684.0,0.97,-6.82,-7.09
48331712.0,0.98,-6.89,-7.14
48351740.0,1.0,-6.86,-7.16
48371736.0,0.95,-6.81,-7.17
48391756.0,0.95,-6.84,-7.13
48411816.0,0.97,-6.84,-7.17
48431832.0,0.97,-6.87,-7.13
48451844.0,0.95,-6.86,-7.16
48471860.0,0.97,-6.88,-7.14
48491892.0,0.94,-6.83,-7.15
48511900.0,0.97,-6.87,-7.16
48531912.0,0.96,-6.8,-7.13
48551928.0,0.97,-6.89,-7.17
48571956.0,0.98,-6.86,-7.12
48592012.0,0.97,-6.85,-7.15
48612024.0,0.98,-6.84,-7.12
48632036.0,0.95,-6.86,-7.13
48652068.0,0.96,-6.82,-7.13
48672088.0,0.97,-6.82,-7.13
48692120.0,0.98,-6.84,-7.12
48712136.0,0.92,-6.84,-7.12
48732144.0,0.96,-6.85,-7.13
48752176.0,0.97,-6.86,-7.09
48772192.0,0.94,-6.82,-7.15
48792188.0,0.94,-6.85,-7.14
48812232.0,1.01,-6.85,-7.19
48832244.0,0.98,-6.87,-7.17
48852272.0,1.0,-6.86,-7.18
48872284.0,0.96,-6.86,-7.09
48892304.0,1.01,-6.84,-7.15
48912316.0,0.96,-6.85,-7.16
48932360.0,0.97,-6.84,-7.15
48952404.0,0.93,-6.86,-7.09
48972412.0,0.96,-6.85,-7.14
48992456.0,0.96,-6.85,-7.17
49012480.0,0.98,-6.87,-7.12
49032496.0,0.97,-6.9,-7.16
49052508.0,0.98,-6.87,-7.16
49072536.0,0.97,-6.87,-7.14
49092560.0,0.99,-6.84,-7.11
49112576.0,1.0,-6.86,-7.13
49132596.0,0.94,-6.83,-7.13
49152612.0,0.91,-6.82,-7.15
49172648.0,0.96,-6.86,-7.11
49192664.0,0.97,-6.89,-7.12
49212676.0,0.91,-6.86,-7.15
49232688.0,0.96,-6.87,-7.18
49252708.0,0.96,-6.87,-7.2
49272728.0,0.94,-6.87,-7.15
49292740.0,1.02,-6.88,-7.15
49312760.0,0.97,-6.83,-7.1
49332800.0,0.98,-6.85,-7.16
49352228.0,0.98,-6.85,-7.16
49372248.0,0.95,-6.86,-7.18
49392256.0,0.92,-6.84,-7.12
49412292.0,0.97,-6.83,-7.1
49432300.0,0.97,-6.83,-7.1
49452316.0,0.97,-6.87,-7.18
49472324.0,1.0,-6.84,-7.07
49492352.0,0.94,-6.87,-7.2
49512376.0,0.99,-6.84,-7.16
49532404.0,0.98,-6.88,-7.16
49552420.0,0.95,-6.85,-7.14
49572436.0,0.99,-6.87,-7.15
49592480.0,0.96,-6.83,-7.16
49612496.0,0.97,-6.84,-7.14
49632500.0,0.96,-6.83,-7.17
49652512.0,0.94,-6.87,-7.14
49672544.0,0.98,-6.88,-7.1
49692560.0,0.96,-6.9,-7.16
49712576.0,0.98,-6.86,-7.15
49732592.0,0.94,-6.85,-7.13
49752624.0,0.98,-6.82,-7.14
49772672.0,1.02,-6.84,-7.14
49792684.0,1.02,-6.82,-7.1
49812700.0,0.96,-6.84,-7.18
49832724.0,0.97,-6.83,-7.16
49852756.0,0.98,-6.85,-7.09
49872760.0,0.98,-6.85,-7.09
49892776.0,0.94,-6.82,-7.12
49912812.0,0.95,-6.9,-7.1
49932840.0,0.94,-6.86,-7.15
49952880.0,0.99,-6.88,-7.1
49972884.0,0.95,-6.85,-7.13
49992912.0,0.96,-6.82,-7.15
50012936.0,0.98,-6.85,-7.13
50032956.0,0.98,-6.86,-7.14
50052956.0,0.95,-6.83,-7.18
50072968.0,0.97,-6.85,-7.13
50092988.0,0.96,-6.89,-7.2
50113000.0,0.96,-6.84,-7.18
50133000.0,0.99,-6.87,-7.15
50153004.0,0.99,-6.87,-7.15
50173040.0,0.98,-6.89,-7.13
50193040.0,0.99,-6.82,-7.16
50213060.0,0.97,-6.83,-7.12
50233088.0,0.95,-6.85,-7.1
50253100.0,1.0,-6.83,-7.13
50273104.0,1.0,-6.83,-7.13
50293132.0,1.0,-6.87,-7.17
50313156.0,0.95,-6.82,-7.21
50333176.0,0.97,-6.83,-7.19
50353208.0,0.98,-6.83,-7.14
50373224.0,0.91,-6.86,-7.13
50393272.0,0.92,-6.85,-7.13
50413300.0,0.97,-6.83,-7.12
50433332.0,0.97,-6.86,-7.15
50453328.0,0.99,-6.84,-7.16
50473344.0,0.98,-6.83,-7.1
50493368.0,0.95,-6.87,-7.09
50513392.0,1.01,-6.85,-7.13
50533420.0,0.97,-6.87,-7.1
50553440.0,0.94,-6.86,-7.18
50573488.0,0.94,-6.86,-7.12
50593508.0,0.97,-6.89,-7.13
50613532.0,0.97,-6.87,-7.12
50633544.0,0.98,-6.88,-7.14
50653576.0,0.91,-6.86,-7.1
50673592.0,0.96,-6.86,-7.18
50693616.0,0.98,-6.86,-7.13
50713644.0,0.97,-6.84,-7.11
50733664.0,0.97,-6.84,-7.16
50753704.0,0.99,-6.87,-7.12
50773724.0,0.94,-6.89,-7.18
50793736.0,0.97,-6.86,-7.17
50813760.0,0.96,-6.87,-7.17
50833792.0,0.95,-6.86,-7.13
50853816.0,0.99,-6.9,-7.2
50873844.0,0.96,-6.84,-7.19
50893860.0,0.97,-6.84,-7.09
50913880.0,0.97,-6.84,-7.17
50933924.0,0.99,-6.85,-7.16
50953932.0,1.0,-6.85,-7.1
50973928.0,0.94,-6.88,-7.11
50993960.0,0.96,-6.85,-7.17
51013984.0,0.96,-6.86,-7.16
51034004.0,0.95,-6.87,-7.19
51054004.0,0.95,-6.88,-7.15
51074040.0,0.98,-6.85,-7.13
51094072.0,0.98,-6.86,-7.1
51114092.0,0.97,-6.84,-7.22
51134104.0,0.96,-6.85,-7.12
51154128.0,1.0,-6.81,-7.2
51174160.0,0.94,-6.86,-7.14
51194188.0,0.96,-6.9,-7.12
51214204.0,0.95,-6.89,-7.22
51234204.0,0.94,-6.83,-7.18
51254216.0,0.91,-6.88,-7.17
51274248.0,0.98,-6.88,-7.13
51294292.0,0.96,-6.89,-7.18
51314300.0,0.98,-6.86,-7.16
51334344.0,0.96,-6.84,-7.11
51354360.0,0.94,-6.82,-7.1
51374380.0,0.98,-6.83,-7.18
51394396.0,0.94,-6.85,-7.1
51414404.0,1.0,-6.84,-7.18
51434436.0,0.95,-6.87,-7.09
51454456.0,0.99,-6.86,-7.13
51474492.0,0.93,-6.85,-7.16
51494504.0,1.0,-6.88,-7.19
51514532.0,0.99,-6.87,-7.13
51534552.0,0.98,-6.85,-7.11
51554572.0,1.0,-6.88,-7.12
51574592.0,0.96,-6.83,-7.2
51594624.0,0.94,-6.87,-7.1
51614660.0,0.97,-6.84,-7.12
51634708.0,0.94,-6.85,-7.11
51654748.0,0.95,-6.84,-7.12
51674752.0,0.97,-6.85,-7.13
51694784.0,0.98,-6.88,-7.23
51714812.0,0.96,-6.86,-7.14
51734836.0,0.94,-6.79,-7.2
51754844.0,0.95,-6.85,-7.13
51774864.0,0.93,-6.87,-7.13
51794904.0,1.02,-6.85,-7.12
51814940.0,0.98,-6.82,-7.12
51834976.0,0.99,-6.84,-7.13
51854984.0,0.94,-6.83,-7.13
51875024.0,0.96,-6.87,-7.13
51895048.0,0.95,-6.87,-7.12
51915068.0,0.95,-6.84,-7.15
51935088.0,0.97,-6.88,-7.13
51955108.0,0.96,-6.84,-7.08
51975132.0,0.96,-6.85,-7.11
51994560.0,0.96,-6.85,-7.11
52014600.0,0.96,-6.87,-7.09
52034620.0,0.94,-6.87,-7.12
52054632.0,0.94,-6.85,-7.16
52074676.0,0.98,-6.84,-7.1
52094700.0,0.96,-6.86,-7.15
52114716.0,0.98,-6.83,-7.12
52134728.0,1.0,-6.87,-7.16
52154764.0,0.94,-6.81,-7.18
52174788.0,0.93,-6.86,-7.12
52194800.0,0.98,-6.83,-7.15
52214808.0,0.98,-6.88,-7.2
52234828.0,0.94,-6.84,-7.15
52254884.0,1.01,-6.81,-7.14
52274916.0,0.95,-6.86,-7.14
52294936.0,0.98,-6.84,-7.18
52314952.0,0.97,-6.87,-7.11
52334984.0,0.97,-6.88,-7.12
52355000.0,0.99,-6.87,-7.17
52375024.0,0.98,-6.88,-7.18
52395040.0,0.94,-6.85,-7.19
52415060.0,0.95,-6.88,-7.13
52435092.0,0.96,-6.88,-7.12
52455108.0,0.98,-6.88,-7.12
52475116.0,1.0,-6.86,-7.2
52495144.0,0.97,-6.85,-7.08
52515168.0,0.98,-6.89,-7.13
52535188.0,0.97,-6.89,-7.13
52555200.0,0.95,-6.84,-7.16
52575216.0,0.95,-6.82,-7.13
52595240.0,0.99,-6.85,-7.12
52615276.0,0.99,-6.86,-7.15
52635284.0,0.96,-6.86,-7.22
52655316.0,0.96,-6.83,-7.1
52675324.0,0.93,-6.86,-7.18
52695336.0,0.97,-6.86,-7.14
52715344.0,0.98,-6.84,-7.17
52735372.0,0.94,-6.83,-7.14
52755396.0,0.94,-6.84,-7.15
52775408.0,0.95,-6.87,-7.12
52795420.0,0.97,-6.87,-7.13
52815436.0,0.98,-6.91,-7.14
52835492.0,0.94,-6.85,-7.14
52855512.0,0.99,-6.88,-7.12
52875528.0,0.95,-6.89,-7.11
52895552.0,0.97,-6.88,-7.14
52915580.0,0.97,-6.88,-7.12
52935592.0,0.97,-6.85,-7.17
52955608.0,0.97,-6.85,-7.16
52975644.0,0.97,-6.84,-7.16
52995660.0,1.0,-6.87,-7.1
53015680.0,0.96,-6.86,-7.11
53035696.0,0.93,-6.84,-7.2
53055716.0,0.96,-6.84,-7.17
53075736.0,0.93,-6.9,-7.09
53095756.0,0.96,-6.88,-7.18
53115764.0,0.93,-6.89,-7.16
53135780.0,1.0,-6.82,-7.15
53155788.0,0.98,-6.86,-7.17
53175816.0,1.03,-6.86,-7.14
53195844.0,0.97,-6.86,-7.14
53215852.0,0.97,-6.87,-7.13
53235888.0,1.0,-6.88,-7.17
53255896.0,0.99,-6.86,-7.1
53275896.0,0.98,-6.89,-7.13
53295916.0,0.96,-6.86,-7.14
53315940.0,0.97,-6.86,-7.16
53335960.0,0.99,-6.86,-7.14
53355972.0,0.97,-6.84,-7.15
53375996.0,0.95,-6.88,-7.2
53396032.0,0.95,-6.83,-7.16
53416076.0,0.97,-6.82,-7.15
53436092.0,0.95,-6.86,-7.13
53456124.0,0.99,-6.87,-7.17
53476140.0,0.98,-6.89,-7.17
53496160.0,0.96,-6.81,-7.14
53516172.0,0.95,-6.85,-7.18
53536188.0,0.97,-6.81,-7.14
53556212.0,0.94,-6.85,-7.13
53576244.0,0.94,-6.9,-7.1
53596256.0,0.97,-6.83,-7.13
53616252.0,1.01,-6.86,-7.11
53636296.0,0.95,-6.85,-7.15
53656320.0,0.93,-6.81,-7.13
53676376.0,0.95,-6.85,-7.13
53696384.0,0.94,-6.84,-7.17
53716404.0,0.93,-6.86,-7.18
53736444.0,0.97,-6.87,-7.17
53756472.0,0.95,-6.84,-7.1
53776484.0,0.94,-6.84,-7.16
53796488.0,1.01,-6.85,-7.2
53816508.0,0.99,-6.85,-7.16
53836532.0,0.98,-6.84,-7.12
53856560.0,0.94,-6.82,-7.16
53876572.0,0.96,-6.87,-7.11
53896596.0,0.94,-6.82,-7.15
53916616.0,0.95,-6.84,-7.2
53936624.0,0.99,-6.83,-7.17
53956636.0,0.95,-6.87,-7.16
53976644.0,0.94,-6.88,-7.15
53996688.0,1.01,-6.79,-7.18
54016700.0,0.97,-6.84,-7.14
54036712.0,0.96,-6.84,-7.12
54056736.0,0.98,-6.85,-7.15
54076768.0,0.95,-6.86,-7.14
54096776.0,0.94,-6.86,-7.17
54116796.0,0.98,-6.81,-7.18
54136816.0,0.95,-6.85,-7.19
54156840.0,1.0,-6.89,-7.13
54176848.0,0.95,-6.88,-7.13
54196856.0,0.94,-6.83,-7.09
54216880.0,0.96,-6.88,-7.13
54236900.0,0.94,-6.8,-7.13
54256920.0,1.0,-6.88,-7.16
54276936.0,0.97,-6.9,-7.14
54296956.0,1.0,-6.84,-7.16
54316980.0,0.95,-6.85,-7.13
54337008.0,0.99,-6.85,-7.11
54357028.0,0.99,-6.85,-7.14
54377052.0,0.98,-6.87,-7.12
54397092.0,0.96,-6.84,-7.13
54417112.0,0.98,-6.87,-7.18
54437124.0,0.92,-6.88,-7.12
54457160.0,0.92,-6.86,-7.19
54477192.0,0.96,-6.83,-7.2
54497216.0,0.97,-6.81,-7.13
54517256.0,0.96,-6.86,-7.12
54537284.0,0.96,-6.82,-7.18
54557288.0,0.95,-6.86,-7.1
54577316.0,0.95,-6.88,-7.17
54597336.0,0.95,-6.88,-7.16
54617348.0,0.97,-6.85,-7.18
54637364.0,0.98,-6.87,-7.17
54657384.0,1.0,-6.84,-7.15
54677400.0,0.94,-6.88,-7.12
54697416.0,0.92,-6.88,-7.14
54717436.0,0.95,-6.84,-7.15
54737464.0,0.96,-6.87,-7.13
54757516.0,0.95,-6.85,-7.15
54777520.0,0.95,-6.84,-7.13
54797552.0,0.99,-6.89,-7.14
54817576.0,0.99,-6.88,-7.17
54837600.0,0.96,-6.87,-7.16
54857620.0,0.98,-6.86,-7.18
54877632.0,0.95,-6.9,-7.17
54897636.0,0.92,-6.86,-7.13
54917680.0,0.96,-6.85,-7.2
54937696.0,0.96,-6.88,-7.14
54957704.0,0.95,-6.81,-7.13
54977744.0,0.95,-6.85,-7.16
54997760.0,0.99,-6.87,-7.14
55017784.0,0.96,-6.82,-7.22
55037780.0,0.98,-6.82,-7.09
55057808.0,0.96,-6.83,-7.12
55077848.0,0.91,-6.88,-7.09
55097876.0,0.96,-6.83,-7.15
55117912.0,0.95,-6.83,-7.18
55137920.0,1.02,-6.87,-7.1
55157340.0,1.02,-6.87,-7.1
55177388.0,0.94,-6.88,-7.13
55197392.0,0.97,-6.86,-7.19
55217408.0,0.99,-6.82,-7.17
55237412.0,0.97,-6.87,-7.16
55257440.0,0.97,-6.82,-7.12
55277448.0,0.92,-6.88,-7.14
55297468.0,0.96,-6.86,-7.17
55317488.0,1.0,-6.87,-7.13
55337500.0,0.96,-6.85,-7.16
55357536.0,1.0,-6.85,-7.21
55377536.0,0.97,-6.83,-7.15
55397580.0,0.96,-6.86,-7.15
55417604.0,0.95,-6.84,-7.16
55437624.0,0.96,-6.89,-7.13
55457656.0,0.99,-6.85,-7.18
55477660.0,0.97,-6.86,-7.16
55497688.0,0.99,-6.85,-7.19
55517720.0,0.97,-6.87,-7.18
55537760.0,0.98,-6.89,-7.15
55557768.0,0.98,-6.86,-7.17
55577804.0,0.92,-6.84,-7.13
55597824.0,0.96,-6.88,-7.09
55617852.0,0.99,-6.83,-7.13
55637864.0,0.96,-6.86,-7.14
55657896.0,0.99,-6.86,-7.14
55677940.0,0.99,-6.85,-7.15
55697960.0,0.93,-6.84,-7.16
55718000.0,0.96,-6.88,-7.14
55737992.0,0.99,-6.84,-7.11
55758032.0,0.97,-6.84,-7.14
55778064.0,0.97,-6.85,-7.17
55798092.0,1.0,-6.87,-7.14
55818104.0,0.99,-6.88,-7.19
55838120.0,0.95,-6.9,-7.11
55858140.0,0.97,-6.84,-7.2
55878160.0,0.97,-6.86,-7.15
